cur	ec	mod-ps	rg-ps	di-ps	fw1-ps	fw2-ps	pf-ps	vlv-di-fill	vlv-di-in	vlv-di-out	vlv-rg-fill	vlv-rg-drain	vlv-rg-in	vlv-rg-out	vlv-fw1-in	vlv-fw1-out	vlv-fw2-in	vlv-po	vlv-mod-drain	pmp-sys	pmp-di	pmp-fw1	pmp-fw2	uv	en-anode1	en-cath1	pl-anode1	pl-cath1	en-anode2	en-cath2	pl-anode2	pl-cath2	pw	rg-he	di-he	fw1-he	fw2-he	rg-lev	di-lev	fw1-lev	fw2-lev	rg-vol	di-vol	fw1-vol	fw2-vol	pr-ec	ver	sn	mod-en	mod-pl	proc	proc-time	ph	ph-time	count	cyc	rnd	pr-last	rc-last	fr-last	halt-re	time	exec
0.9	0.05225	7875.0	1912.5	-206.25	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	11.0	0.006	0.027	NaN	NaN	0.014	0.06	NaN	NaN	0.42	2.1	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	8.446	"flush-fw-bf"	8.245	0	0	0	0.0	0.0	0.0	null	10.055	0.084
0.9	0.05225	7875.0	1912.5	-206.25	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	11.0	0.006	0.027	NaN	NaN	0.014	0.06	NaN	NaN	0.42	2.1	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	8.446	"flush-fw-bf"	8.245	0	0	0	0.0	0.0	0.0	null	10.055	0.084
1.6	0.05225	7687.5	1725.0	-196.875	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	19.0	-0.013	0.028	NaN	NaN	-0.031	0.062	NaN	NaN	-0.93	2.17	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	18.484	"flush-fw-bf"	18.283	0	0	0	0.0	0.0	0.0	null	20.093	0.087
1.3	0.05115	7125.0	1518.75	-178.125	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	16.0	-0.033	0.03	NaN	NaN	-0.079	0.067	NaN	NaN	-2.37	2.345	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	28.52	"flush-fw-bf"	28.319	0	0	0	0.0	0.0	0.0	null	30.129	0.084
1.1	0.050875	8062.5	37.5	-187.5	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	13.0	-0.181	0.029	NaN	NaN	-0.431	0.064	NaN	NaN	-12.93	2.24	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	38.559	"flush-fw-bf"	38.358	0	0	0	0.0	0.0	0.0	null	40.168	0.087
1.0	0.050325	8250.0	18.75	-206.25	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	12.0	-0.183	0.027	NaN	NaN	-0.436	0.06	NaN	NaN	-13.08	2.1	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	48.598	"flush-fw-bf"	48.397	0	0	0	0.0	0.0	0.0	null	50.207	0.084
1.0	0.05005	8250.0	56.25	-206.25	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	12.0	-0.179	0.027	NaN	NaN	-0.426	0.06	NaN	NaN	-12.78	2.1	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	58.634	"flush-fw-bf"	58.433	0	0	0	0.0	0.0	0.0	null	60.243	0.084
1.3	0.0495	-15375.0	18.75	-206.25	NaN	NaN	NaN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	16.0	-0.183	0.027	NaN	NaN	-0.436	0.06	NaN	NaN	-13.08	2.1	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	68.67	"drip-rg-pre"	8.23	0	0	0	0.0	0.0	0.0	null	70.279	0.089
1.8	0.049225	6750.0	2193.75	-196.875	NaN	NaN	NaN	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	22.0	0.034	0.028	NaN	NaN	0.081	0.062	NaN	NaN	2.43	2.17	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	78.711	"fill-rg-fw"	3.012	0	0	0	0.0	0.0	0.0	null	80.32	0.084
0.8	0.048675	7875.0	1884.375	-206.25	NaN	NaN	NaN	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	10.0	0.003	0.027	NaN	NaN	0.007	0.06	NaN	NaN	0.21	2.1	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	88.546	"fill-rg-fw"	12.847	0	0	0	0.0	0.0	0.0	null	90.155	0.087
