cur	ec	mod-ps	rg-ps	di-ps	fw1-ps	fw2-ps	pf-ps	vlv-di-fill	vlv-di-in	vlv-di-out	vlv-rg-fill	vlv-rg-drain	vlv-rg-in	vlv-rg-out	vlv-fw1-in	vlv-fw1-out	vlv-fw2-in	vlv-po	vlv-mod-drain	pmp-sys	pmp-di	pmp-fw1	pmp-fw2	uv	en-anode1	en-cath1	pl-anode1	pl-cath1	en-anode2	en-cath2	pl-anode2	pl-cath2	pw	rg-he	di-he	fw1-he	fw2-he	rg-lev	di-lev	fw1-lev	fw2-lev	rg-vol	di-vol	fw1-vol	fw2-vol	pr-ec	ver	sn	mod-en	mod-pl	proc	proc-time	ph	ph-time	count	cyc	rnd	pr-last	rc-last	fr-last	halt-re	time	exec
-0.1	0.087175	13687.5	3571.875	3450.0	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-1.0	0.172	0.393	NaN	NaN	0.41	0.873	NaN	NaN	12.3	30.555	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	8.251	"prime"	7.426	0	0	0	0.0	0.0	0.0	null	10.054	0.085
-0.1	0.087175	13687.5	3571.875	3450.0	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-1.0	0.172	0.393	NaN	NaN	0.41	0.873	NaN	NaN	12.3	30.555	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	8.251	"prime"	7.426	0	0	0	0.0	0.0	0.0	null	10.054	0.085
-0.1	0.08965	15000.0	3562.5	3431.25	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-1.0	0.171	0.391	NaN	NaN	0.407	0.869	NaN	NaN	12.21	30.415	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	18.284	"prime"	17.459	0	0	0	0.0	0.0	0.0	null	20.087	0.084
0.6	0.089375	15187.5	3581.25	3412.5	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	7.0	0.173	0.389	NaN	NaN	0.412	0.864	NaN	NaN	12.36	30.24	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	28.321	"prime"	27.496	0	0	0	0.0	0.0	0.0	null	30.124	0.086
-12.0	0.088	18000.0	3684.375	3609.375	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-144.0	0.183	0.409	NaN	NaN	0.436	0.909	NaN	NaN	13.08	31.815	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	38.37	"deionize"	7.038	0	1	0	0.0	0.0	0.0	null	40.173	0.085
-12.0	0.084975	19125.0	3684.375	3675.0	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-144.0	0.183	0.415	NaN	NaN	0.436	0.922	NaN	NaN	13.08	32.27	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	48.406	"deionize"	17.074	0	1	0	0.0	0.0	0.0	null	50.209	0.084
-11.9	0.082775	18375.0	3693.75	3665.625	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-143.0	0.184	0.415	NaN	NaN	0.438	0.922	NaN	NaN	13.14	32.27	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	58.448	"deionize"	27.116	0	1	0	0.0	0.0	0.0	null	60.251	0.086
-11.7	0.0781	19312.5	3693.75	3618.75	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-140.0	0.184	0.41	NaN	NaN	0.438	0.911	NaN	NaN	13.14	31.885	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	68.484	"deionize"	37.152	0	1	0	0.0	0.0	0.0	null	70.287	0.084
-12.7	0.0748	19687.5	3712.5	3581.25	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-152.0	0.186	0.406	NaN	NaN	0.443	0.902	NaN	NaN	13.29	31.57	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	78.519	"deionize"	47.187	0	1	0	0.0	0.0	0.0	null	80.322	0.084
-12.0	0.071225	19125.0	3693.75	3618.75	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-144.0	0.184	0.41	NaN	NaN	0.438	0.911	NaN	NaN	13.14	31.885	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	88.36	"deionize"	57.028	0	1	0	0.0	0.0	0.0	null	90.163	0.086
-12.2	0.0671	20062.5	3675.0	3628.125	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-146.0	0.182	0.411	NaN	NaN	0.433	0.913	NaN	NaN	12.99	31.955	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	98.4	"deionize"	67.068	0	1	0	0.0	0.0	0.0	null	100.203	0.084
